x,y,z,color
-0.17288704,0.15083207,-0.40455508,red
0.33253223,-0.05268561,-0.05094941,red
0.06070523,0.18645626,0.11113571,orange
0.16529539,-0.27775404,0.55257255,white
0.03847667,0.04801539,-0.4582763,red
0.25687149,-0.04524353,-0.51060611,red
0.05939218,-0.17447479,0.62343407,white
-0.86507428,-0.07071245,-0.03973228,white
0.55508417,-0.16655299,0.0353338,white
-0.0269843,-0.19790508,0.68489915,white
-0.13382079,-0.12235564,-0.59364015,red
0.31612092,-0.20297301,-0.18455735,white
-0.04068279,0.02093556,-0.68226725,black
-0.14061959,-0.0812378,-0.82638299,black
0.11071762,0.14058,-0.66449666,black
-0.29918927,-0.00860642,0.5885576,red
-0.31002542,-0.01276271,0.58008295,red
-0.79884022,-0.14772195,-0.00750701,white
0.16264999,0.12822786,0.3108322,red
0.11051751,0.01181832,-0.05,red
0.05026844,0.14395009,-0.93734986,black
0.10209797,0.14592777,0.59115225,white
0.42058128,-0.18204932,0.20364809,white
-0.041715,0.09552871,-0.55105859,black
0.01045282,-0.0316185,-0.05,red
-0.4150466,-0.0332805,0.40327784,red
0.20424116,0.14286596,0.06705393,red
0.26158187,0.07423444,-0.04159138,red
-0.1653513,0.17269471,-0.01754697,red
0.30163127,0.04159796,-0.16353226,red
-0.12929654,-0.11754261,-0.53301156,red
0.32427332,-0.03471668,0.02775452,red
0.35313433,-0.05988327,-0.09587666,white
-0.24229212,0.02888541,-0.57742584,red
0.16934246,0.10353532,-0.78739297,black
0.01828065,0.02309368,-0.54039109,black
0.05387112,-0.25024742,0.34519938,red
0.47675899,-0.09713654,0.10389051,red
-0.00129358,-0.10647314,0.93169707,white
-0.60438758,-0.25545913,0.12795742,white
-0.0370117,0.24353255,-0.1982311,white
-0.33939689,-0.17405051,-0.14326221,white
0.09211782,0.16099963,0.55251634,white
0.02493974,-0.07302551,-0.60939962,black
-0.12497685,0.20917997,-0.16818857,white
-0.04806699,0.21590461,-0.99813533,black
0.23950393,-0.10206173,0.62444097,red
0.02483477,-0.24904521,0.45703071,red
0.22355382,0.00511863,-0.8729037,black
-0.36859491,-0.18111035,0.47378308,red
-0.02332526,0.15819062,0.13989021,red
-0.54243809,0.00377323,0.16863304,white
0.52163762,-0.01919943,0.24133915,red
0.22537127,-0.24046806,0.08599064,orange
-0.17205669,0.16516538,0.40874359,white
0.64484352,-0.06276155,0.18141872,white
-0.08168573,-0.0736359,0.79881144,white
-0.04834766,0.14365126,0.63305652,white
0.06600706,-0.24932337,0.56256223,red
0.80474752,-0.1272296,0.00789447,white
0.06795238,-0.13740547,0.64501154,red
-0.10015346,0.13901803,-0.5669688,black
0.20832784,-0.27236488,0.02630241,red
0.27457759,-0.20466521,0.51278484,red
-0.28328556,-0.1741365,0.13869317,orange
0.26258516,0.07488686,0.16996473,red
-0.48229146,-0.18311952,0.28819269,white
-0.41596073,-0.07787151,0.4430629,red
0.6378718,-0.1440022,0.22838965,white
0.4895941,-0.12414844,0.13800041,white
0.24601243,-0.21015051,0.16393296,red
-0.52573889,-0.17351902,0.0584189,white
-0.54372311,-0.23685995,0.12685986,white
0.04263873,0.17616211,-0.97010916,black
-0.217558,0.10803681,0.58068168,white
0.27440798,-0.14118984,-0.21039338,red
-0.64357895,-0.01932129,0.23354034,white
-0.20453097,0.07041681,0.50394303,red
-0.14213441,-0.10820415,-0.97021043,black
-0.27566656,-0.19024429,0.07986868,red
0.49866703,-0.01272661,0.2385685,red
0.54831159,-0.1887269,0.20003471,white
0.04791579,-0.24085413,0.93543446,red
-0.36868328,-0.0743818,0.17172542,red
-0.2455532,0.07107872,0.23700091,red
0.2317979,0.04601938,0.60371029,red
-0.19601697,-0.25238556,0.19536424,red
0.29960248,-0.05157924,0.21017031,red
0.09498541,0.33948991,-0.9099167,black
0.33802333,-0.13291073,-0.15558849,white
0.1051583,0.02395173,0.77806604,white
0.03118545,0.14102954,0.56359118,white
0.10029189,-0.03509347,0.79904091,white
-0.09900195,-0.09314381,0.7277984,white
0.00593373,0.14785352,0.3242887,white
0.59954655,-0.14138259,0.11377009,white
0.19863138,-0.25348544,0.08767697,orange
0.29014668,0.0375248,0.08810694,orange
-0.05912245,-0.19184211,-0.05,red
0.27112392,-0.22593068,-0.09523457,red
-0.02421136,-0.24456519,0.99453926,red
0.03097737,0.06904341,0.93036234,white
0.42362833,-0.06116967,0.14136742,red
-0.20300537,0.08211716,-0.10877823,red
0.21415323,0.15726915,-0.90720308,black
-0.26567891,-0.07760298,-0.39489216,red
0.06240191,0.00841182,1.04772878,red
0.05977789,0.12349951,0.84845781,white
0.48953471,-0.12650034,0.32242948,red
-0.13102724,0.09556276,0.37496579,white
0.01128522,-0.07221988,-0.27194917,red
0.1622989,-0.1185651,-0.5611577,black
-0.19691761,-0.00646166,0.62527925,red
-0.04749123,-0.26152539,0.72060537,white
0.5111956,-0.05883189,0.25219399,white
0.24642423,0.07425079,-0.60104704,black
-0.20718503,-0.06296797,-0.89245725,black
0.16899958,-0.01128439,-0.99898964,black
-0.26348498,-0.22171113,0.48853761,red
0.55207455,-0.206074,0.20572214,red
-0.55736023,-0.15522981,0.09946666,white
-0.01345111,0.23147883,-0.12473436,white
-0.46003368,-0.10808977,0.25459337,red
0.05116394,0.23773566,-0.91075045,black
0.2017044,-0.2228673,0.29634261,red
0.07998601,-0.21579921,0.68775904,white
-0.6285668,-0.11750201,0.10573361,white
0.14097959,-0.1074865,-0.94101495,black
0.46612883,-0.16105531,0.11332046,red
0.10505122,-0.09097458,0.66683018,white
-0.0357531,0.01087848,-0.05,red
-0.64755797,-0.04336699,0.07831455,white
-0.29344842,0.02508743,0.17556876,red
0.13471687,0.10486182,-0.62930262,black
0.04266265,0.2225222,-0.2138449,white
-0.22174965,0.0582797,0.50020933,white
-0.13658518,0.07932266,0.5594151,red
-0.26220632,0.04081913,-0.54333597,black
0.06965179,0.06390748,-0.62283647,red
-0.05886765,0.21794286,0.00522398,red
0.49950269,-0.04594006,0.08320596,white
0.23963936,-0.23209263,0.07815371,orange
-0.2251416,-0.23821364,0.15721442,orange
-0.14732666,0.13123266,0.63122118,white
-0.13302465,0.14615944,-0.36317539,red
-0.0629839,-0.13210464,-0.05,red
-0.08072131,-0.15239428,0.69225264,white
-0.0482034,0.1255046,-0.9419995,black
0.08223456,-0.08036392,-0.9235962,black
0.70892668,-0.14833944,0.12557733,white
-0.74881822,-0.10925984,0.09314107,white
-0.30825418,-0.08501699,0.13753963,red
-0.031999,-0.26066512,0.49572974,white
-0.04885379,0.18304302,0.52177298,white
0.16531289,0.1737756,-0.01209428,red
0.67321765,-0.036045,0.17461193,white
-0.06457903,0.0741654,-0.5192132,red
-0.27578685,0.08567937,-0.17734963,white
-0.10477637,0.1112524,0.70283127,white
0.25537696,-0.13954271,-0.3234446,red
0.26354489,0.09753498,-0.13387416,red
-0.08437692,0.11962757,-0.63428175,black
0.03465212,0.1350708,-0.06559762,red
0.60020238,-0.15090635,0.07832984,white
0.20897597,-0.2118853,0.35288402,red
0.12832393,-0.2549867,0.23336585,red
0.54166985,-0.15125364,0.29300138,white
0.13317606,0.20736164,0.57531369,white
0.22934775,0.07930339,0.56438369,white
0.36281353,-0.15150721,0.54423964,red
0.07493278,0.16484895,-0.99959189,black
0.02712552,0.12734982,0.5719372,white
-0.28157964,-0.07093948,-0.34581354,red
-0.0117159,-0.03425229,-0.42914391,red
0.09223572,-0.0591376,0.8233642,white
-0.04660253,0.20747092,0.05215514,red
0.00636618,-0.28626019,0.57298905,white
-0.24524173,0.15797193,-0.973768,black
0.26048926,0.03263004,-0.19938216,red
-0.0764175,-0.29231068,0.52603412,white
-0.2383377,0.16836555,-0.1992684,white
0.20119947,0.12928787,-0.45918316,red
-0.73171157,-0.0668516,0.11520218,white
0.12847601,-0.2681627,0.1670903,orange
0.25188008,0.07418999,0.16524816,orange
-0.25984478,0.05963785,-0.3569625,red
-0.2759324,0.06021252,0.168974,orange
-0.1083012,0.05308934,0.75188887,white
0.06773855,-0.34455317,-0.2299993,white
0.3407225,-0.00595551,-0.14261168,red
-0.2163007,-0.08328719,-0.68804997,black
-0.38360465,-0.19777665,0.22743058,red
-0.07583582,0.04875517,0.75762737,white
0.00533713,0.12756123,0.4635812,red
0.2089622,-0.28681114,-0.055,red
0.30370671,-0.22170329,-0.14843017,white
-0.01253359,-0.2542643,0.61851478,red
-0.22327884,-0.14406899,-0.35613585,red
-0.17012416,0.15540257,-0.25414693,red
0.38190585,-0.21324617,0.36794984,red
-0.35430518,-0.0641222,-0.11276909,white
-0.27826303,0.01110569,-0.20916668,red
-0.08050224,0.10704678,-0.61579311,black
-0.50544745,-0.14072473,0.32550266,white
0.34367666,-0.03890593,-0.13486722,red
-0.04292752,-0.15152851,0.80754656,white
-0.17110246,-0.09425783,-0.90969121,black
-0.21882069,-0.13444169,-0.56841242,black
-0.0697282,-0.17253967,1.01818585,red
0.52190202,-0.09520603,0.11989629,white
0.10838574,-0.25333139,0.25798938,red
-0.05173507,-0.15499066,0.66612875,white
0.24158007,0.102568,-0.93582886,black
-0.00325849,0.09720653,0.57288408,white
-0.0717715,0.09856048,-0.74043244,black
0.29004806,-0.11920597,-0.24196804,red
0.08998249,0.02355938,0.91510761,white
-0.21090612,-0.03050155,0.67434913,white
-0.22330782,-0.18326975,-0.17126995,red
-0.08148321,0.03001734,0.77191192,white
0.28533322,-0.01487738,0.29400128,red
-0.78407204,-0.11849091,0.01263249,white
-0.50750136,-0.20617318,0.14514379,red
-0.13192239,-0.28116861,0.075026,orange
0.05745588,0.09362943,0.56388557,white
0.33346334,-0.09811115,0.19661769,red
0.46385565,-0.16760243,0.3890045,red
-0.1929702,0.05068467,-0.99969083,black
-0.24075879,0.00953829,-0.78482354,black
-0.11649379,0.04777377,0.64998233,white
0.03702656,0.25152716,0.55848664,white
0.07606451,0.00873798,0.9702664,white
0.19843714,0.15086061,0.06897926,red
0.11787097,-0.09058508,-0.72218978,black
-0.16232248,0.06055102,-0.9998188,black
0.18559732,0.11568251,-0.15100412,red
0.01359802,-0.05255827,-0.35594675,red
0.04923642,0.10594285,-0.93505108,black
0.03558324,-0.04256242,-0.5428347,black
-0.11464733,-0.00528655,0.74752295,white
-0.0359111,0.13684228,0.66421795,white
0.27320284,-0.19933659,0.37227255,red
-0.00876739,0.18173355,-0.23356624,white
0.18125856,-0.23483047,0.37331986,red
-0.04932946,0.12592873,0.56454378,white
0.11739853,-0.04168702,0.80148274,white
0.44920346,-0.11344841,0.12276989,red
0.57824951,-0.15617213,0.25044742,white
0.01893402,0.13148789,0.56227326,white
0.00999407,-0.13231896,0.87792122,red
-0.11712334,-0.08703928,-0.99818587,black
0.23789327,-0.01213369,-0.05,red
-0.04166593,-0.09595336,-0.55852067,black
0.13716462,0.09441391,-0.05,red
0.5817225,-0.14939107,0.26329675,white
-0.55279535,-0.12846765,0.27784026,white
-0.00340494,0.12045493,0.57562184,white
0.21008745,-0.21543404,0.61229193,red
-0.06579061,0.08266672,0.6733821,white
0.24621743,0.03864393,-0.00691585,red
-0.02357439,-0.07798972,1.08700764,red
-0.78963298,-0.08426029,-0.00306176,white
0.27595863,-0.2123698,-0.05801838,red
-0.06339447,-0.06264625,-0.97268158,black
-0.05029461,-0.30261889,0.49160293,white
-0.14394167,0.14449777,-0.12652819,red
-0.22379315,-0.1805688,-0.20828277,red
-0.10281645,0.12544142,0.34549275,red
-0.04670059,-0.03660693,-0.74763393,black
0.03441308,0.10969302,0.57623631,red
-0.0938504,0.06923849,-0.80895817,black
0.00863254,-0.24920028,0.40943918,red
-0.20269458,0.13054837,0.24838896,red
-0.29291201,0.07309677,-0.08738483,white
0.21154054,0.11405011,-0.09332672,red
-0.16481458,0.14926469,0.20786643,red
-0.00627258,0.16083196,0.24023718,red
-0.13121597,-0.01254885,0.70346403,white
0.22913088,0.03933279,-0.67122793,black
-0.02716085,0.22763729,0.00798625,red
0.04229999,-0.20345277,0.90130627,red
0.32381818,-0.08298321,-0.02721188,red
-0.08228323,0.0178153,0.9457432,white
-0.00211383,0.05778571,0.6031993,white
-0.31443784,0.05840183,-0.22783223,white
0.25269157,-0.00288172,-0.7396071,black
0.1875211,-0.23601976,0.35084385,red
0.45253557,-0.15786022,0.18190123,white
0.23153359,0.05325651,-0.67820638,black
-0.62052995,-0.1319616,0.10839427,white
-0.30357945,-0.04502446,-0.03316522,red
0.21601389,0.12397863,-0.16530374,red
-0.15839553,-0.14227898,-0.67986596,black
0.07743268,0.0532371,0.93012697,white
-0.07099307,-0.09258299,0.87046897,white
-0.33140749,-0.13003606,0.5818035,red
-0.18025911,0.09469693,-0.52921098,red
0.0172065,-0.04284137,-0.56308234,red
-0.12398575,-0.33923641,-0.05499963,white
-0.13277677,0.19938575,-0.11520702,white
0.25271818,-0.23080409,0.4227052,red
0.6417613,-0.08898743,0.19821432,white
0.20432417,-0.25291732,0.17176005,red
-0.16961181,0.2188216,-0.8876937,black
0.27967364,0.07841239,-0.14898257,red
-0.02574117,0.13935538,0.55601513,white
0.00282184,0.04268127,-0.2091448,red
-0.05128263,0.15490842,0.26732039,red
-0.23698063,0.15819365,-0.18348286,white
0.05982543,-0.28061587,0.78493136,white
0.0919741,-0.11876109,0.95412695,red
-0.65154672,-0.18351544,0.23637016,white
0.17106991,-0.12002809,-0.57293528,red
0.10806647,-0.11902707,-0.55733961,red
-0.24513832,0.10577452,-0.18657717,red
0.11841382,0.13539742,-0.41218528,red
-0.06779792,0.06107103,0.57638997,white
-0.47808957,-0.1781189,0.34432885,red
-0.12669615,0.11174246,-0.58209133,black
-0.31184775,-0.11552329,0.15428878,orange
-0.05478062,0.05477776,-0.53244227,red
0.07875413,0.08597577,0.6239475,white
0.05161029,-0.25871232,-0.1148472,red
-0.24747887,-0.21827495,0.10390767,red
-0.20432559,0.10006624,-0.73117071,black
0.2505663,0.08039936,0.05311931,red
-0.08723199,-0.08598571,-0.68579406,black
-0.5603537,-0.16643848,0.16378766,white
-0.03662179,-0.13359731,0.75863838,white
0.24187195,0.09016511,-0.23,white
0.19361277,-0.11794738,-0.68648237,black
0.0570346,-0.10536444,-0.51257503,red
0.07679115,0.161543,0.65255141,white
-0.27260372,-0.2012262,0.52609015,red
-0.1558405,-0.0735544,-0.6645053,black
-0.02025068,-0.30002648,0.14595157,orange
0.14778693,-0.17136337,-0.43450749,red
-0.04652809,0.22822906,0.09035322,red
0.17994009,-0.26594234,-0.230002,white
0.16883832,0.19191697,0.44221246,white
0.07748021,0.16382408,0.6496591,white
-0.01452899,-0.11295186,-0.39716446,red
0.64881074,-0.19934066,0.16462672,white
-0.24992016,-0.0400326,-0.54718518,red
0.27335408,0.04840383,0.16843095,orange
-0.15675063,0.1882457,-0.88405001,black
0.03196037,-0.28161451,0.14402789,orange
-0.2449728,0.01244137,0.61122197,white
0.11192544,0.09553573,-0.82181698,black
0.09793651,-0.01898252,0.89022011,white
0.10913678,-0.04494057,0.60085464,white
0.01069629,0.0763638,0.8020125,white
-0.14888433,-0.20837672,0.67465144,white
0.09401473,0.1229356,-0.40642545,red
0.02820183,0.04952497,-0.5840987,black
-0.04449674,-0.19374292,-0.05,red
0.0824082,0.10481408,-0.05,red
0.08194354,0.02221756,0.64949238,white
0.22833514,-0.08006392,-0.53932738,red
0.09725419,-0.32522634,-0.02517251,red
-0.71410233,-0.15854613,0.04196486,white
0.20553575,-0.10641238,0.6181125,white
0.34160277,-0.0810977,-0.17897555,white
0.2063641,0.11690041,-0.65231019,black
0.00687728,-0.25098419,0.459943,red
0.4472307,-0.20340534,0.20141581,red
0.18629289,-0.29213876,-0.15888162,red
-0.47230989,-0.10948965,0.10676655,red
-0.21724059,0.02721412,0.53469372,white
-0.19805257,0.081476,0.38643298,white
0.09842732,0.09191041,-0.56342906,black
0.01959126,-0.10631356,-0.23450023,red
-0.06665558,0.00215991,-0.81644082,black
-0.08483873,-0.01976303,1.04138803,red
0.204989,0.14405434,0.21384123,red
0.17108905,-0.08112742,-0.77891815,black
-0.0723155,-0.10462773,0.80632597,white
-0.16068436,0.14030217,0.25067851,red
-0.31140313,-0.00976231,0.1482195,orange
-0.09420863,0.20541129,0.35802698,white
-0.00209928,0.13773705,0.37609246,red
-0.2728253,-0.13432632,-0.29170853,red
0.106242,0.20895372,0.60060722,white
0.23767465,0.24419871,-0.98558599,black
-0.53216374,-0.15268564,0.33760375,red
0.06929572,-0.21719365,0.98688465,red
-0.13502061,-0.23644783,0.41012472,red
0.24882844,0.10706914,-0.14582205,red
-0.60954434,-0.17901361,0.10954161,white
0.22812119,0.07014506,0.42685866,red
-0.51144904,-0.14352331,0.37009501,red
-0.03647046,0.21670711,0.11794869,orange
-0.10531666,-0.01714982,0.73465544,white
-0.09099722,-0.16041984,-0.38345194,red
0.17773694,0.10890009,0.5738833,white
-0.19219884,-0.11962724,-0.49526075,red
-0.18083011,0.16252473,-0.00864751,red
-0.21676815,0.12408431,0.54948086,white
-0.48918575,-0.06561703,0.17787988,white
0.10429376,0.23913208,0.53774691,white
-0.47488254,-0.2035484,0.18307392,red
-0.03791228,-0.23973787,0.98458719,red
-0.08374824,-0.10764565,0.89541405,red
-0.14087681,0.1595725,0.15502238,orange
-0.2508457,0.09673122,-0.66031927,black
-0.07577347,-0.2766754,0.52577543,white
-0.11822339,-0.02948785,0.73362041,white
0.22018251,-0.13789175,-0.56274694,black
-0.22438529,-0.26417372,0.58899826,white
-0.04600471,-0.07056847,0.77378535,white
-0.10398303,0.05983368,0.73212928,white
0.07488655,0.09658486,0.69491172,white
-0.01301163,0.10778779,0.92137313,white
0.08124162,0.13043933,-0.57052273,black
-0.15363048,0.1032951,-0.82074225,black
0.22794877,-0.11105028,-0.5337159,black
-0.21124628,0.07474377,0.43482405,red
-0.01588909,0.07283523,-0.24238561,red
0.00069815,0.03559624,-0.2064257,red
0.05467411,-0.07010217,0.68476534,white
0.26903057,0.06459771,-0.05579363,red
-0.17566963,0.16744807,-0.99905723,black
0.86312401,-0.15890397,-0.03321051,white
-0.14059043,-0.24579617,0.29358104,red
-0.52073878,-0.20017238,0.19680111,white
0.15544508,-0.18810867,0.67430186,white
-0.20606695,0.08675774,0.6533981,white
-0.54455876,-0.09180328,0.10595776,white
0.09584068,-0.34940135,-0.09857959,white
0.47460243,-0.05092246,0.28214988,white
0.14631516,0.00833887,-0.99927133,black
-0.16977598,0.11044375,-0.68553263,black
-0.19475871,0.13606049,-0.32000324,red
-0.0036469,0.06251211,0.59366465,white
0.02582826,-0.36495465,-0.10154243,white
0.61432159,-0.11894,0.28997892,red
-0.11844108,-0.22257003,-0.17587885,red
-0.27217817,-0.21282704,0.3946133,red
0.0558319,-0.16077806,0.702075,white
-0.00690474,0.13649647,0.69061249,white
-0.17105511,0.0553706,0.37290445,red
-0.07715645,0.10641743,-0.05,red
-0.57019877,-0.03941222,0.05601195,white
-0.19536448,0.12810005,0.40145943,white
-0.0256795,-0.02801058,-0.05,red
-0.54477334,-0.07653014,0.15115832,white
-0.11248592,0.19741932,0.6000908,white
-0.22241054,0.29237029,-0.95701998,black
-0.34201172,-0.09018112,-0.19976705,white
-0.01308475,0.1120174,0.45480555,white
-0.31746757,-0.11217007,0.02549939,red
0.04603303,0.13793276,0.89385885,white
0.19679695,-0.13076884,-0.55870086,black
0.30291629,0.00701679,0.16742253,red
0.73305517,-0.09031125,0.11006933,white
-0.29577392,0.08411705,-0.23,white
0.31888422,-0.02825014,0.07396908,red
0.04135764,0.1540612,0.59629428,white
0.11586095,0.19287714,0.05414655,red
0.0576468,0.09178795,-0.9098804,black
0.4261595,-0.13482666,0.13800456,red
-0.18452299,0.16235952,-0.23,white
0.27257288,-0.01397709,0.29803267,red
-0.08853896,0.06889076,0.57822645,white
0.15892112,-0.16614079,-0.43832925,red
0.20133151,-0.21655527,0.6267302,red
-0.24617822,0.18047275,-0.97973043,black
0.23911203,0.0720458,0.24907807,red
-0.3477152,0.0091567,0.46980295,red
-0.06521913,-0.32123202,-0.05499982,white
0.07760414,0.09761817,0.72311783,white
0.16114984,0.14590545,0.23773482,red
-0.01773343,0.26214737,0.57618046,white
0.20386687,0.16205999,-0.99425817,black
0.142378,-0.01528081,0.85620284,white
0.21726188,-0.24685857,-0.02375569,red
-0.68016666,-0.12197121,0.22197066,white
-0.07510583,0.07201843,-0.7990737,black
-0.49061272,-0.18562606,0.30921993,red
0.29979154,-0.11520187,0.15776649,red
-0.44221509,-0.08689869,0.12659699,red
-0.27282333,-0.04837798,-0.5545252,black
-0.39296725,-0.2017972,0.23316319,red
0.46327546,-0.12269545,0.11344793,red
-0.23960871,-0.20959383,0.075026,orange
0.09516386,0.16945833,0.20098428,red
0.09706612,0.21813241,0.09199524,orange
0.2443091,-0.29985586,-0.09768663,white
0.13379221,-0.03313266,0.74661654,white
0.06412228,0.19306403,0.13945441,red
-0.20694511,-0.01185813,0.61723387,white
0.2158168,0.30721819,-0.98390698,black
-0.30596989,-0.16263762,0.03761825,red
-0.05378528,-0.12338762,0.80663621,white
0.25878602,-0.04738151,-0.09481417,red
0.09987462,0.13338615,0.33452401,red
0.21489933,-0.11601526,0.6159187,white
0.02725089,0.15207566,0.67211771,white
0.41238469,-0.02543878,0.26412344,red
0.13868941,0.0684071,0.66275001,white
0.50942403,-0.03754463,0.18516035,white
-0.45370725,-0.13518527,0.16489615,white
0.09724949,0.1299569,0.66787094,white
-0.20954356,-0.02568727,-0.8437826,black
-0.03100799,-0.15611184,1.09444475,red
-0.05512021,0.21662928,0.04231729,red
-0.0273795,0.05725192,-0.67488348,black
-0.47650859,-0.02226149,0.28205064,red
-0.34160179,-0.15860167,-0.1378513,white
-0.26650852,-0.04079624,-0.57190722,black
-0.3634584,-0.10819538,0.54571187,red
-0.01962962,0.16327581,0.5097999,white
-0.02607239,-0.08917647,-0.33804095,red
0.35882819,-0.05376154,0.55187327,red
0.36775088,-0.1667123,0.51043189,red
-0.19012508,0.05085739,0.34549499,red
-0.77973241,-0.08920349,0.06444627,white
-0.01815344,0.09306421,0.56766748,white
-0.28335446,-0.25153053,-0.20756973,white
0.06415564,0.10756578,0.51362658,red
0.10196962,-0.22456813,-0.15289623,red
-0.05532808,0.03449506,-0.6752131,black
-0.26618755,-0.09255782,-0.37063566,red
-0.07065938,-0.32282349,-0.22999953,white
-0.21012762,-0.21009642,0.36502898,red
-0.09421627,-0.01573575,0.58641446,white
0.12268355,-0.12252662,0.7124427,white
0.28141597,0.09038711,-0.19872855,white
-0.09785986,-0.09814211,-0.92906439,black
0.20510346,-0.08451066,-0.93231136,black
-0.25818017,-0.16503233,-0.20941463,red
0.10140095,-0.03880339,0.72065204,white
-0.11418116,0.02291575,-0.99944174,black
-0.48093998,-0.17294811,0.35288095,red
-0.02246288,0.07041638,0.66091782,red
0.30409768,-0.20865753,0.33380949,red
-0.2113802,0.09495502,0.57195264,white
-0.32530239,-0.13485391,-0.055,white
0.08603053,-0.32636806,-0.22999944,white
-0.00503302,0.1515225,0.69912022,white
-0.00366969,0.15017581,-0.14042076,red
0.08995219,0.11299745,-0.67887568,black
0.29496202,-0.06422403,-0.31207225,red
0.08011914,-0.1342994,1.02647805,red
-0.12633212,0.30127785,-0.99599999,black
-0.16654955,0.24081403,-0.99737686,black
0.24532247,-0.10239292,-0.0665837,red
-0.01771037,0.25361973,-0.08502047,white
0.10146042,-0.06579003,-0.05,red
-0.02386715,0.09158546,-0.26226276,red
0.49685884,-0.1040369,0.36146033,red
-0.32694408,-0.09099247,0.09519509,orange
-0.03834389,0.06474385,-0.5968681,black
0.27945319,-0.21012536,0.39088103,red
-0.18703784,-0.13439187,-0.54334033,black
-0.06359254,-0.03020746,-0.87018311,black
0.09006587,0.11453847,-0.67989141,black
0.10888629,0.1852482,-0.03505319,red
0.02963395,0.15578367,0.29126579,red
-0.13420348,0.13623631,0.42890456,white
-0.30849129,-0.05908256,-0.26737109,red
-0.00696722,0.15441784,0.76229531,white
6.492e-05,0.08898257,-0.05,red
-0.295726,-0.15879449,-0.06855149,red
0.15198871,-0.24998225,0.24812564,red
0.26658627,-0.21978073,-0.10662325,red
-0.26674661,-0.17222157,-0.02490241,red
-0.04678112,-0.28052783,0.140266,orange
-0.14584345,-0.10768964,-0.92722708,black
0.02167119,-0.06988429,0.66895843,white
-0.22769621,-0.01444184,-0.92839491,black
0.26943904,0.07075986,0.14598207,orange
-0.21971349,-0.12300836,-0.53586477,black
0.3288466,-0.08233197,0.09521757,orange
-0.13803597,-0.14300337,-0.48400375,red
0.3338033,-0.04635061,-0.05352784,red
-0.00394726,0.20867538,-0.07450012,red
0.20954411,-0.12692501,-0.58695829,black
-0.0678313,-0.16912039,0.93284458,red
-0.62714398,-0.04737023,0.14373347,white
-0.13991648,0.11234599,0.3826296,red
-0.37288031,-0.23003802,0.32862306,red
0.01847621,-0.01341442,1.07315755,red
0.7191869,0.04456823,0.05104281,white
-0.09444587,0.06155345,-0.99986172,black
-0.18669552,-0.32922903,-0.08837267,white
-0.56382471,-0.16720378,0.1118464,white
-0.01652687,-0.05628638,-0.32544211,red
-0.09520273,0.12234464,-0.22783691,red
0.18659271,-0.07662009,-0.78742778,black
0.25491154,0.01456187,0.27618665,red
0.11945978,0.20022932,0.11400446,orange
-0.02567743,0.22593641,-0.08500702,white
-0.05179526,-0.29289687,-0.09561432,red
0.26040053,-0.20258364,0.0940247,red
-0.04992376,-0.23511933,-0.16826147,red
-0.08371474,0.12389472,-0.34178686,red
0.26065677,-0.16084906,-0.16838482,red
-0.22787608,0.06417301,0.52357072,red
-0.29137409,0.06824953,-0.13353872,white
0.09910351,0.0137996,0.89995396,white
0.05647065,-0.06357659,-0.73085356,black
0.08692884,-0.09032475,-0.67425638,black
0.21609277,0.01288612,-0.83698422,black
0.20762852,-0.18735868,-0.13359036,red
0.52325606,-0.18085757,0.28702122,red
-0.22076096,0.01623872,-0.82407928,black
0.58377361,-0.01318313,0.10636707,white
-0.63980752,-0.07729276,0.19220182,white
-0.11089253,-0.13684684,-0.68673033,black
-0.0123812,0.16206646,0.29524526,red
0.24879016,0.05634584,-0.21119511,red
0.01540709,-0.18369722,-0.05,red
-0.00366102,0.15644826,0.53534824,white
0.1942338,-0.22294986,-0.23000076,white
0.61237663,-0.1131905,0.21351233,white
-0.08416846,0.1119705,0.55384368,white
-0.16660659,-0.09679175,-0.99806505,black
0.10407109,0.19029792,0.61505139,white
-0.24632782,0.07585284,-0.07064933,red
-0.38115618,-0.20039456,0.40529555,red
0.24646282,-0.23975155,-0.04946145,red
0.43674746,-0.13556974,0.1318128,red
-0.24292755,-0.09523852,-0.63659114,black
0.22683924,0.23712985,-0.92355847,black
0.08123727,-0.20063415,0.96861959,red
0.11941327,0.12324968,-0.65364242,black
-0.24981144,-0.2970866,-0.06944816,white
-0.24407624,0.19134995,-0.95062268,black
0.26417443,-0.19448966,0.11889307,red
-0.24693543,-0.2139203,0.39367783,red
-0.4593527,-0.18172199,0.21937878,white
-0.30758169,-0.21295688,-0.23,white
0.20313258,-0.08088169,0.62244362,white
-0.23071535,0.17948996,-0.19654617,white
0.21010067,0.1169854,0.168974,orange
-0.54974908,-0.1627039,0.29967588,red
-0.12513608,0.00869871,0.73655844,white
0.01142928,0.09402832,-0.05,red
0.19071087,-0.23755616,0.31768396,red
-0.05509026,-0.00940638,-0.05,red
-0.135879,-0.04234642,0.88270134,white
-0.11528545,-0.2322931,0.54639262,red
0.07675342,-0.16948813,-0.28133696,red
0.00107478,-0.20216285,-0.11724058,red
-0.07154574,-0.00750074,-0.66300797,black
-0.27915421,0.07359277,-0.09670795,red
-0.03864855,0.23045261,0.62858629,white
0.13007666,-0.34184104,-0.07132635,white
-0.05254827,0.23453449,0.05869476,orange
0.04897701,0.18791561,0.43279493,white
0.16533706,-0.25004351,0.23590168,red
